true_class,pred_label,score,accepted,group
deer,deer,-9.645863,True,other
airplane,airplane,-9.116507,True,other
bird,frog,-5.2319365,False,other
cat,cat,-9.29973,True,other
bird,bird,-9.32897,True,other
frog,frog,-9.844177,True,other
automobile,automobile,-9.619469,True,other
ship,ship,-9.117746,True,other
bird,bird,-9.178631,True,other
automobile,automobile,-9.94845,True,other
cat,cat,-9.498025,True,other
frog,frog,-6.2549443,True,other
bird,bird,-10.2219715,True,other
bird,bird,-9.632932,True,other
cat,cat,-7.9149823,True,other
cat,cat,-10.242707,True,other
dog,dog,-8.974154,True,other
airplane,airplane,-11.595574,True,other
bird,bird,-9.377947,True,other
automobile,automobile,-10.387676,True,other
bird,bird,-8.664359,True,other
ship,ship,-9.192689,True,other
airplane,airplane,-8.603517,True,other
ship,ship,-9.68656,True,other
bird,bird,-9.345028,True,other
bird,bird,-8.639143,True,other
horse,horse,-8.844255,True,other
cat,cat,-10.993117,True,other
dog,dog,-12.514456,True,other
truck,truck,-10.319588,True,other
ship,ship,-10.375451,True,other
cat,cat,-9.494843,True,other
frog,frog,-9.319712,True,other
automobile,automobile,-9.303826,True,other
airplane,airplane,-9.317004,True,other
ship,ship,-9.290899,True,other
frog,frog,-8.505002,True,other
cat,cat,-9.537379,True,other
dog,dog,-10.307758,True,other
ship,ship,-10.170216,True,other
truck,truck,-9.87155,True,other
deer,deer,-10.653046,True,other
ship,ship,-10.470364,True,other
airplane,airplane,-9.283112,True,other
airplane,airplane,-10.278057,True,other
bird,bird,-9.640358,True,other
truck,airplane,-6.925177,True,other
automobile,automobile,-8.343929,True,other
ship,ship,-9.361299,True,other
cat,cat,-10.927117,True,other
horse,horse,-9.043833,True,other
bird,bird,-9.885919,True,other
ship,ship,-10.282462,True,other
airplane,cat,-3.7608328,False,other
truck,truck,-8.882471,True,other
deer,cat,-7.106992,True,other
ship,ship,-9.522378,True,other
truck,truck,-8.528759,True,other
deer,airplane,-3.8416061,False,other
ship,ship,-8.361706,True,other
truck,truck,-10.387712,True,other
dog,dog,-9.320837,True,other
deer,deer,-8.578688,True,other
ship,ship,-9.834668,True,other
automobile,automobile,-6.2968197,True,other
dog,dog,-9.514356,True,other
dog,dog,-10.820706,True,other
horse,horse,-9.796352,True,other
bird,bird,-9.76425,True,other
dog,dog,-6.786253,True,other
ship,ship,-9.783653,True,other
ship,ship,-10.36178,True,other
automobile,automobile,-9.639024,True,other
bird,bird,-10.007896,True,other
cat,cat,-9.05482,True,other
automobile,automobile,-9.058783,True,other
dog,dog,-7.000932,True,other
airplane,airplane,-8.378041,True,other
bird,bird,-10.007133,True,other
cat,automobile,-5.172784,False,other
airplane,airplane,-9.24636,True,other
ship,ship,-11.085895,True,other
bird,bird,-10.338408,True,other
bird,bird,-7.1345434,True,other
ship,ship,-9.258934,True,other
horse,horse,-9.2919655,True,other
cat,frog,-8.274302,True,other
dog,dog,-7.618915,True,other
cat,cat,-7.4869885,True,other
truck,truck,-9.707336,True,other
frog,frog,-7.922884,True,other
cat,cat,-7.986365,True,other
dog,dog,-8.17543,True,other
automobile,automobile,-10.91106,True,other
automobile,automobile,-9.226992,True,other
horse,horse,-10.624789,True,other
horse,horse,-8.748525,True,other
cat,truck,-7.003438,True,other
cat,cat,-7.109857,True,other
ship,ship,-9.999602,True,other
truck,truck,-6.169721,True,other
frog,frog,-10.109924,True,other
airplane,airplane,-10.260719,True,other
ship,ship,-9.966706,True,other
airplane,airplane,-8.18477,True,other
frog,frog,-9.923799,True,other
frog,frog,-10.973252,True,other
deer,deer,-9.427578,True,other
frog,frog,-8.509954,True,other
truck,truck,-9.85874,True,other
automobile,automobile,-9.77613,True,other
automobile,automobile,-10.242508,True,other
horse,horse,-7.6041346,True,other
airplane,airplane,-9.933059,True,other
frog,frog,-9.192556,True,other
ship,ship,-8.481837,True,other
truck,truck,-7.14587,True,other
airplane,airplane,-9.4752,True,other
frog,frog,-9.604925,True,other
truck,truck,-8.14783,True,other
airplane,airplane,-9.850889,True,other
automobile,automobile,-10.212441,True,other
automobile,automobile,-9.128606,True,other
horse,horse,-9.494347,True,other
bird,bird,-8.783731,True,other
automobile,automobile,-9.41917,True,other
airplane,airplane,-8.561038,True,other
deer,deer,-8.994322,True,other
dog,dog,-9.042827,True,other
airplane,airplane,-8.657798,True,other
cat,cat,-8.244939,True,other
frog,frog,-7.2932386,True,other
cat,cat,-9.379907,True,other
cat,cat,-8.742932,True,other
ship,ship,-9.56189,True,other
automobile,automobile,-10.406728,True,other
ship,ship,-8.788844,True,other
automobile,automobile,-10.6855545,True,other
cat,cat,-8.528404,True,other
automobile,automobile,-9.244629,True,other
dog,dog,-8.127922,True,other
deer,deer,-9.445722,True,other
dog,dog,-8.075939,True,other
automobile,automobile,-9.400503,True,other
ship,ship,-9.963237,True,other
truck,truck,-8.7900715,True,other
automobile,automobile,-9.029993,True,other
cat,cat,-7.7198634,True,other
automobile,automobile,-7.956997,True,other
horse,horse,-9.024854,True,other
bird,bird,-10.62169,True,other
truck,truck,-8.546398,True,other
ship,ship,-10.57496,True,other
truck,truck,-9.143268,True,other
deer,deer,-8.319461,True,other
frog,frog,-9.941358,True,other
airplane,airplane,-7.359714,True,other
truck,truck,-10.495456,True,other
deer,deer,-7.9615335,True,other
airplane,airplane,-6.478502,True,other
deer,deer,-8.52703,True,other
frog,frog,-6.9708676,True,other
bird,bird,-9.272634,True,other
automobile,automobile,-9.606624,True,other
cat,bird,-3.6797009,False,other
airplane,airplane,-10.664359,True,other
ship,automobile,-4.122344,False,other
dog,dog,-8.111517,True,other
frog,frog,-8.378945,True,other
airplane,airplane,-10.462408,True,other
cat,cat,-6.015309,True,other
deer,deer,-8.272828,True,other
frog,frog,-11.292841,True,other
truck,truck,-10.408996,True,other
dog,cat,-7.984305,True,other
horse,horse,-9.240723,True,other
truck,truck,-5.022978,False,other
airplane,airplane,-7.2332807,True,other
cat,cat,-11.102224,True,other
frog,frog,-10.42663,True,other
dog,dog,-10.094314,True,other
horse,horse,-8.617528,True,other
airplane,airplane,-9.111021,True,other
dog,dog,-9.494129,True,other
automobile,automobile,-7.562715,True,other
bird,bird,-9.729653,True,other
bird,bird,-11.843977,True,other
truck,truck,-8.338992,True,other
horse,horse,-9.641971,True,other
airplane,airplane,-10.11102,True,other
airplane,airplane,-8.017998,True,other
automobile,automobile,-9.439466,True,other
deer,deer,-8.878144,True,other
deer,deer,-9.502281,True,other
dog,dog,-9.503621,True,other
dog,dog,-10.210504,True,other
truck,truck,-9.14251,True,other
frog,frog,-8.526893,True,other
cat,cat,-8.650939,True,other
frog,frog,-9.005884,True,other
bird,bird,-9.0547905,True,other
frog,frog,-6.095967,True,other
truck,truck,-8.409281,True,other
cat,cat,-10.179332,True,other
bird,bird,-7.1400166,True,other
cat,cat,-8.135705,True,other
bird,truck,-4.9373174,False,other
deer,deer,-7.2992887,True,other
truck,truck,-10.076229,True,other
dog,dog,-11.629813,True,other
bird,bird,-10.224571,True,other
automobile,automobile,-8.853305,True,other
frog,frog,-8.95956,True,other
frog,frog,-9.603,True,other
deer,deer,-9.042536,True,other
horse,horse,-10.084654,True,other
frog,frog,-9.182594,True,other
cat,bird,-5.5076957,False,other
cat,cat,-7.937157,True,other
ship,ship,-8.731262,True,other
automobile,automobile,-10.012974,True,other
deer,deer,-6.503523,True,other
frog,frog,-10.946642,True,other
deer,deer,-9.1489935,True,other
deer,deer,-8.987334,True,other
dog,dog,-8.906611,True,other
frog,frog,-9.606274,True,other
bird,bird,-6.8365827,True,other
airplane,airplane,-10.31191,True,other
dog,dog,-8.666266,True,other
bird,bird,-8.603329,True,other
horse,horse,-10.091002,True,other
dog,dog,-7.6653695,True,other
bird,bird,-9.554886,True,other
dog,dog,-10.489205,True,other
bird,bird,-9.373894,True,other
dog,dog,-9.850052,True,other
truck,truck,-9.520814,True,other
airplane,airplane,-7.8445344,True,other
frog,frog,-7.579213,True,other
horse,horse,-9.561046,True,other
truck,truck,-11.462775,True,other
ship,ship,-9.2421255,True,other
cat,cat,-8.715134,True,other
bird,bird,-8.703184,True,other
automobile,automobile,-9.253401,True,other
deer,deer,-11.340256,True,other
cat,dog,-5.4762225,False,other
deer,deer,-9.464256,True,other
dog,dog,-11.364589,True,other
dog,dog,-8.1517515,True,other
frog,frog,-10.789641,True,other
ship,ship,-8.388327,True,other
frog,frog,-9.395695,True,other
airplane,airplane,-10.349197,True,other
ship,ship,-8.465336,True,other
truck,truck,-10.061799,True,other
ship,ship,-8.799629,True,other
airplane,airplane,-9.308435,True,other
horse,horse,-6.411701,True,other
horse,horse,-9.759894,True,other
frog,frog,-8.850048,True,other
frog,frog,-9.318953,True,other
horse,horse,-7.608838,True,other
dog,dog,-10.037715,True,other
truck,truck,-9.418897,True,other
ship,ship,-10.222197,True,other
horse,deer,-5.3309345,False,other
truck,truck,-10.090963,True,other
dog,dog,-9.617862,True,other
frog,frog,-5.2127614,False,other
airplane,airplane,-6.0157948,True,other
deer,deer,-9.830918,True,other
ship,ship,-8.61552,True,other
bird,bird,-9.762538,True,other
airplane,bird,-6.2216825,True,other
truck,truck,-8.493969,True,other
automobile,automobile,-8.592795,True,other
cat,cat,-7.3864036,True,other
truck,truck,-8.854827,True,other
ship,ship,-6.6595006,True,other
cat,cat,-6.729011,True,other
horse,horse,-9.180413,True,other
deer,deer,-9.507352,True,other
dog,dog,-8.952304,True,other
airplane,airplane,-5.605821,False,other
bird,bird,-10.788773,True,other
automobile,automobile,-9.779762,True,other
truck,truck,-9.797787,True,other
automobile,automobile,-9.133273,True,other
airplane,airplane,-5.7168307,False,other
dog,dog,-7.3618217,True,other
ship,ship,-11.36985,True,other
deer,deer,-9.217444,True,other
horse,horse,-6.8949766,True,other
cat,cat,-8.848371,True,other
automobile,automobile,-8.084922,True,other
deer,deer,-9.000931,True,other
dog,dog,-8.86469,True,other
cat,cat,-7.6112456,True,other
automobile,automobile,-9.969727,True,other
airplane,airplane,-10.586313,True,other
ship,ship,-3.9450562,False,other
ship,ship,-7.5587873,True,other
ship,ship,-7.8968472,True,other
bird,ship,-10.23274,True,other
automobile,automobile,-10.06992,True,other
cat,deer,-6.1990213,True,other
horse,horse,-10.725696,True,other
cat,cat,-8.668135,True,other
automobile,truck,-6.6570563,True,other
frog,frog,-9.856307,True,other
truck,truck,-9.536209,True,other
automobile,automobile,-8.960301,True,other
frog,frog,-7.6227293,True,other
airplane,airplane,-8.08796,True,other
horse,horse,-8.270692,True,other
horse,horse,-9.656268,True,other
automobile,automobile,-9.172492,True,other
cat,cat,-9.310458,True,other
cat,cat,-12.731408,True,other
cat,cat,-8.586646,True,other
automobile,automobile,-9.755484,True,other
airplane,airplane,-9.868464,True,other
bird,bird,-8.165847,True,other
horse,horse,-10.391604,True,other
automobile,automobile,-5.515424,False,other
bird,bird,-8.63079,True,other
bird,bird,-8.926247,True,other
truck,truck,-11.089966,True,other
frog,frog,-9.116292,True,other
cat,cat,-10.534572,True,other
dog,dog,-7.8573956,True,other
truck,truck,-9.969873,True,other
deer,deer,-9.773106,True,other
ship,ship,-9.288382,True,other
airplane,airplane,-10.743247,True,other
deer,deer,-9.975735,True,other
ship,ship,-9.834703,True,other
airplane,airplane,-9.407335,True,other
automobile,automobile,-7.043038,True,other
cat,cat,-8.836686,True,other
horse,horse,-9.391733,True,other
airplane,airplane,-10.31458,True,other
deer,deer,-8.677511,True,other
horse,airplane,-4.51549,False,other
deer,deer,-5.4249716,False,other
ship,ship,-10.442245,True,other
frog,frog,-10.264549,True,other
deer,deer,-10.111275,True,other
cat,cat,-9.624909,True,other
truck,truck,-9.383858,True,other
ship,ship,-10.567756,True,other
bird,bird,-8.967693,True,other
bird,bird,-8.995097,True,other
ship,ship,-8.00831,True,other
cat,cat,-8.721789,True,other
automobile,automobile,-8.979324,True,other
automobile,automobile,-9.749957,True,other
bird,bird,-8.53136,True,other
ship,ship,-10.037657,True,other
bird,bird,-8.8396015,True,other
frog,frog,-9.123516,True,other
truck,truck,-9.874368,True,other
deer,deer,-4.862601,False,other
ship,ship,-9.4408455,True,other
deer,deer,-7.812452,True,other
deer,deer,-7.6194596,True,other
automobile,automobile,-10.999052,True,other
dog,dog,-9.12778,True,other
bird,bird,-10.04041,True,other
frog,frog,-8.355658,True,other
truck,truck,-9.340581,True,other
bird,airplane,-6.4024897,True,other
airplane,airplane,-10.641025,True,other
horse,horse,-9.13421,True,other
automobile,automobile,-10.647293,True,other
ship,ship,-9.869529,True,other
truck,truck,-9.5198555,True,other
cat,cat,-7.8713613,True,other
truck,truck,-10.171462,True,other
truck,truck,-8.511728,True,other
airplane,airplane,-9.634957,True,other
horse,horse,-7.914238,True,other
horse,horse,-10.012063,True,other
dog,airplane,-6.317053,True,other
deer,deer,-9.719154,True,other
bird,airplane,-7.8237176,True,other
frog,frog,-8.901383,True,other
deer,deer,-8.54938,True,other
dog,dog,-11.093758,True,other
horse,horse,-10.03963,True,other
horse,horse,-9.208078,True,other
ship,ship,-9.3545685,True,other
horse,horse,-12.079362,True,other
bird,bird,-8.565989,True,other
frog,frog,-7.9527464,True,other
bird,bird,-9.449012,True,other
bird,bird,-9.0335455,True,other
deer,deer,-8.368518,True,other
deer,deer,-9.03383,True,other
airplane,airplane,-10.864484,True,other
horse,horse,-9.873258,True,other
automobile,automobile,-9.525074,True,other
cat,dog,-10.674747,True,other
truck,truck,-8.348934,True,other
frog,frog,-9.869711,True,other
airplane,airplane,-11.187387,True,other
airplane,airplane,-9.37345,True,other
bird,automobile,-3.6282706,False,other
cat,cat,-10.50257,True,other
ship,ship,-7.236383,True,other
bird,frog,-5.0801263,False,other
bird,bird,-9.250603,True,other
deer,deer,-9.700216,True,other
cat,cat,-9.55094,True,other
dog,dog,-10.011455,True,other
bird,bird,-9.889708,True,other
truck,truck,-8.9569,True,other
automobile,automobile,-9.768232,True,other
airplane,airplane,-8.800953,True,other
airplane,airplane,-11.4209,True,other
frog,frog,-7.5524693,True,other
dog,dog,-8.558519,True,other
dog,dog,-3.3897884,False,other
horse,horse,-8.107482,True,other
truck,truck,-10.016716,True,other
truck,truck,-9.0490055,True,other
frog,frog,-10.002844,True,other
dog,dog,-8.67458,True,other
dog,dog,-9.462378,True,other
airplane,airplane,-8.879432,True,other
dog,dog,-6.6323333,True,other
horse,horse,-9.719445,True,other
automobile,automobile,-10.163382,True,other
frog,frog,-10.714732,True,other
frog,frog,-8.951282,True,other
deer,deer,-10.188129,True,other
automobile,automobile,-9.832525,True,other
deer,bird,-7.024765,True,other
deer,deer,-9.496815,True,other
automobile,automobile,-9.568363,True,other
dog,dog,-10.600554,True,other
airplane,airplane,-7.933804,True,other
airplane,airplane,-9.576646,True,other
deer,deer,-9.401719,True,other
dog,dog,-10.442321,True,other
ship,ship,-10.1661825,True,other
deer,cat,-6.486235,True,other
ship,ship,-10.214001,True,other
cat,cat,-8.602775,True,other
airplane,airplane,-9.689563,True,other
dog,dog,-6.2008047,True,other
airplane,airplane,-10.192345,True,other
dog,dog,-10.709084,True,other
cat,frog,-3.58646,False,other
automobile,automobile,-9.856395,True,other
frog,frog,-6.420861,True,other
horse,horse,-9.926908,True,other
airplane,airplane,-9.614539,True,other
truck,truck,-9.4141035,True,other
automobile,automobile,-9.5882435,True,other
dog,dog,-11.716062,True,other
horse,horse,-9.658477,True,other
frog,frog,-8.784143,True,other
dog,dog,-8.464032,True,other
dog,dog,-8.844975,True,other
dog,dog,-10.807849,True,other
frog,frog,-8.964575,True,other
airplane,airplane,-10.091361,True,other
airplane,airplane,-5.242374,False,other
automobile,automobile,-9.8122,True,other
horse,horse,-9.312145,True,other
dog,cat,-4.6334414,False,other
automobile,automobile,-8.958449,True,other
truck,truck,-9.381201,True,other
bird,bird,-11.685092,True,other
deer,deer,-7.9817324,True,other
automobile,automobile,-8.216768,True,other
cat,cat,-9.029797,True,other
horse,horse,-9.324872,True,other
ship,ship,-8.19022,True,other
bird,horse,-3.3382225,False,other
airplane,airplane,-9.803428,True,other
truck,truck,-9.535072,True,other
frog,frog,-9.889931,True,other
frog,frog,-9.237548,True,other
airplane,airplane,-8.342967,True,other
frog,frog,-10.300993,True,other
dog,dog,-9.226473,True,other
ship,ship,-10.352397,True,other
bird,bird,-10.336626,True,other
horse,horse,-9.556545,True,other
deer,deer,-8.54436,True,other
airplane,airplane,-10.733298,True,other
bird,bird,-8.862398,True,other
horse,horse,-9.873086,True,other
horse,horse,-7.1397014,True,other
ship,ship,-9.736456,True,other
ship,ship,-10.19579,True,other
horse,horse,-9.247991,True,other
airplane,airplane,-8.467705,True,other
deer,deer,-11.306229,True,other
